timestamp,predicted_rainfall_mm,district
1/1/2025 17:00,0.0,Hambantota
1/1/2025 18:00,3.17,Hambantota
1/1/2025 19:00,5.33,Hambantota
1/1/2025 20:00,0.0,Hambantota
1/1/2025 21:00,7.58,Hambantota
1/1/2025 22:00,6.61,Hambantota
1/1/2025 23:00,5.01,Hambantota
1/2/2025 0:00,6.6,Hambantota
1/2/2025 1:00,0.27,Hambantota
1/2/2025 2:00,2.51,Hambantota
1/2/2025 3:00,0.0,Hambantota
1/2/2025 4:00,1.93,Hambantota
1/2/2025 5:00,5.12,Hambantota
1/2/2025 6:00,0.23,Hambantota
1/2/2025 7:00,1.41,Hambantota
1/2/2025 8:00,0.25,Hambantota
1/2/2025 9:00,0.0,Hambantota
1/2/2025 10:00,0.32,Hambantota
1/2/2025 11:00,2.95,Hambantota
1/2/2025 12:00,0.0,Hambantota
1/2/2025 13:00,3.94,Hambantota
1/2/2025 14:00,9.64,Hambantota
1/2/2025 15:00,5.97,Hambantota
1/2/2025 16:00,2.23,Hambantota
1/2/2025 17:00,0.0,Hambantota
1/2/2025 18:00,0.01,Hambantota
1/2/2025 19:00,9.77,Hambantota
1/2/2025 20:00,3.2,Hambantota
1/2/2025 21:00,0.45,Hambantota
1/2/2025 22:00,3.76,Hambantota
1/2/2025 23:00,11.4,Hambantota
1/3/2025 0:00,3.48,Hambantota
1/3/2025 1:00,5.47,Hambantota
1/3/2025 2:00,4.2,Hambantota
1/3/2025 3:00,1.59,Hambantota
1/3/2025 4:00,0.0,Hambantota
1/3/2025 5:00,1.6,Hambantota
1/3/2025 6:00,2.16,Hambantota
1/3/2025 7:00,5.35,Hambantota
1/3/2025 8:00,6.36,Hambantota
1/3/2025 9:00,6.72,Hambantota
1/3/2025 10:00,4.14,Hambantota
1/3/2025 11:00,6.54,Hambantota
1/3/2025 12:00,0.0,Hambantota
1/3/2025 13:00,8.01,Hambantota
1/3/2025 14:00,5.05,Hambantota
1/3/2025 15:00,1.81,Hambantota
1/3/2025 16:00,4.95,Hambantota
1/3/2025 17:00,2.7,Hambantota
1/3/2025 18:00,7.53,Hambantota
1/3/2025 19:00,9.08,Hambantota
1/3/2025 20:00,11.74,Hambantota
1/3/2025 21:00,0.0,Hambantota
1/3/2025 22:00,0.0,Hambantota
1/3/2025 23:00,0.98,Hambantota
1/4/2025 0:00,3.64,Hambantota
1/4/2025 1:00,6.5,Hambantota
1/4/2025 2:00,4.26,Hambantota
1/4/2025 3:00,0.0,Hambantota
1/4/2025 4:00,1.78,Hambantota
1/4/2025 5:00,6.31,Hambantota
1/4/2025 6:00,3.92,Hambantota
1/4/2025 7:00,6.05,Hambantota
1/4/2025 8:00,2.11,Hambantota
1/4/2025 9:00,2.2,Hambantota
1/4/2025 10:00,3.75,Hambantota
1/4/2025 11:00,4.64,Hambantota
1/4/2025 12:00,3.79,Hambantota
1/4/2025 13:00,3.48,Hambantota
1/4/2025 14:00,0.32,Hambantota
1/4/2025 15:00,4.51,Hambantota
1/4/2025 16:00,3.49,Hambantota
1/4/2025 17:00,7.52,Hambantota
1/4/2025 18:00,7.8,Hambantota
1/4/2025 19:00,3.74,Hambantota
1/4/2025 20:00,1.5,Hambantota
1/4/2025 21:00,0.45,Hambantota
1/4/2025 22:00,4.69,Hambantota
1/4/2025 23:00,3.31,Hambantota
1/5/2025 0:00,1.62,Hambantota
1/5/2025 1:00,3.17,Hambantota
1/5/2025 2:00,0.52,Hambantota
1/5/2025 3:00,5.79,Hambantota
1/5/2025 4:00,1.21,Hambantota
1/5/2025 5:00,7.9,Hambantota
1/5/2025 6:00,4.61,Hambantota
1/5/2025 7:00,5.37,Hambantota
1/5/2025 8:00,0.0,Hambantota
1/5/2025 9:00,3.68,Hambantota
1/5/2025 10:00,5.96,Hambantota
1/5/2025 11:00,0.0,Hambantota
1/5/2025 12:00,1.94,Hambantota
1/5/2025 13:00,3.13,Hambantota
1/5/2025 14:00,0.0,Hambantota
1/5/2025 15:00,4.26,Hambantota
1/5/2025 16:00,6.38,Hambantota
1/5/2025 17:00,0.0,Hambantota
1/5/2025 18:00,4.4,Hambantota
1/5/2025 19:00,0.0,Hambantota
1/5/2025 20:00,2.85,Hambantota
1/5/2025 21:00,0.0,Hambantota
1/5/2025 22:00,7.49,Hambantota
1/5/2025 23:00,4.64,Hambantota
1/6/2025 0:00,2.9,Hambantota
1/6/2025 1:00,0.0,Hambantota
1/6/2025 2:00,8.1,Hambantota
1/6/2025 3:00,10.87,Hambantota
1/6/2025 4:00,0.0,Hambantota
1/6/2025 5:00,7.94,Hambantota
1/6/2025 6:00,9.51,Hambantota
1/6/2025 7:00,4.35,Hambantota
1/6/2025 8:00,0.0,Hambantota
1/6/2025 9:00,6.45,Hambantota
1/6/2025 10:00,2.28,Hambantota
1/6/2025 11:00,0.58,Hambantota
1/6/2025 12:00,0.0,Hambantota
1/6/2025 13:00,5.2,Hambantota
1/6/2025 14:00,6.17,Hambantota
1/6/2025 15:00,0.51,Hambantota
1/6/2025 16:00,5.08,Hambantota
1/6/2025 17:00,0.0,Hambantota
1/6/2025 18:00,6.21,Hambantota
1/6/2025 19:00,3.19,Hambantota
1/6/2025 20:00,2.25,Hambantota
1/6/2025 21:00,2.59,Hambantota
1/6/2025 22:00,6.48,Hambantota
1/6/2025 23:00,6.0,Hambantota
1/7/2025 0:00,5.12,Hambantota
1/7/2025 1:00,3.55,Hambantota
1/7/2025 2:00,3.31,Hambantota
1/7/2025 3:00,5.47,Hambantota
1/7/2025 4:00,3.93,Hambantota
1/7/2025 5:00,5.73,Hambantota
1/7/2025 6:00,1.76,Hambantota
1/7/2025 7:00,0.0,Hambantota
1/7/2025 8:00,7.16,Hambantota
1/7/2025 9:00,11.75,Hambantota
1/7/2025 10:00,4.77,Hambantota
1/7/2025 11:00,2.6,Hambantota
1/7/2025 12:00,2.45,Hambantota
1/7/2025 13:00,2.52,Hambantota
1/7/2025 14:00,3.07,Hambantota
1/7/2025 15:00,0.0,Hambantota
1/7/2025 16:00,0.93,Hambantota
1/7/2025 17:00,0.0,Hambantota
1/7/2025 18:00,4.0,Hambantota
1/7/2025 19:00,1.81,Hambantota
1/7/2025 20:00,4.98,Hambantota
1/7/2025 21:00,2.3,Hambantota
1/7/2025 22:00,6.95,Hambantota
1/7/2025 23:00,3.85,Hambantota
1/1/2025 0:00,9.5,Jaffna
1/1/2025 1:00,0.55,Jaffna
1/1/2025 2:00,0.89,Jaffna
1/1/2025 3:00,0.0,Jaffna
1/1/2025 4:00,6.46,Jaffna
1/1/2025 5:00,0.0,Jaffna
1/1/2025 6:00,9.98,Jaffna
1/1/2025 7:00,0.0,Jaffna
1/1/2025 8:00,4.28,Jaffna
1/1/2025 9:00,2.0,Jaffna
1/1/2025 10:00,8.85,Jaffna
1/1/2025 11:00,0.0,Jaffna
1/1/2025 12:00,1.71,Jaffna
1/1/2025 13:00,1.46,Jaffna
1/1/2025 14:00,7.54,Jaffna
1/1/2025 15:00,0.0,Jaffna
1/1/2025 16:00,2.31,Jaffna
1/1/2025 17:00,0.0,Jaffna
1/1/2025 18:00,3.17,Jaffna
1/1/2025 19:00,5.33,Jaffna
1/1/2025 20:00,0.0,Jaffna
1/1/2025 21:00,7.58,Jaffna
1/1/2025 22:00,6.61,Jaffna
1/1/2025 23:00,5.01,Jaffna
1/2/2025 0:00,6.6,Jaffna
1/2/2025 1:00,0.27,Jaffna
1/2/2025 2:00,2.51,Jaffna
1/2/2025 3:00,0.0,Jaffna
1/2/2025 4:00,1.93,Jaffna
1/2/2025 5:00,5.12,Jaffna
1/2/2025 6:00,0.23,Jaffna
1/2/2025 7:00,1.41,Jaffna
1/2/2025 8:00,0.25,Jaffna
1/2/2025 9:00,0.0,Jaffna
1/2/2025 10:00,0.32,Jaffna
1/2/2025 11:00,2.95,Jaffna
1/2/2025 12:00,0.0,Jaffna
1/2/2025 13:00,3.94,Jaffna
1/2/2025 14:00,9.64,Jaffna
1/2/2025 15:00,5.97,Jaffna
1/2/2025 16:00,2.23,Jaffna
1/2/2025 17:00,0.0,Jaffna
1/2/2025 18:00,0.01,Jaffna
1/2/2025 19:00,9.77,Jaffna
1/2/2025 20:00,3.2,Jaffna
1/2/2025 21:00,0.45,Jaffna
1/2/2025 22:00,3.76,Jaffna
1/2/2025 23:00,11.4,Jaffna
1/3/2025 0:00,3.48,Jaffna
1/3/2025 1:00,5.47,Jaffna
1/3/2025 2:00,4.2,Jaffna
1/3/2025 3:00,1.59,Jaffna
1/3/2025 4:00,0.0,Jaffna
1/3/2025 5:00,1.6,Jaffna
1/3/2025 6:00,2.16,Jaffna
1/3/2025 7:00,5.35,Jaffna
1/3/2025 8:00,6.36,Jaffna
1/3/2025 9:00,6.72,Jaffna
1/3/2025 10:00,4.14,Jaffna
1/3/2025 11:00,6.54,Jaffna
1/3/2025 12:00,0.0,Jaffna
1/3/2025 13:00,8.01,Jaffna
1/3/2025 14:00,5.05,Jaffna
1/3/2025 15:00,1.81,Jaffna
1/3/2025 16:00,4.95,Jaffna
1/3/2025 17:00,2.7,Jaffna
1/3/2025 18:00,7.53,Jaffna
1/3/2025 19:00,9.08,Jaffna
1/3/2025 20:00,11.74,Jaffna
1/3/2025 21:00,0.0,Jaffna
1/3/2025 22:00,0.0,Jaffna
1/3/2025 23:00,0.98,Jaffna
1/4/2025 0:00,3.64,Jaffna
1/4/2025 1:00,6.5,Jaffna
1/4/2025 2:00,4.26,Jaffna
1/4/2025 3:00,0.0,Jaffna
1/4/2025 4:00,1.78,Jaffna
1/4/2025 5:00,6.31,Jaffna
1/4/2025 6:00,3.92,Jaffna
1/4/2025 7:00,6.05,Jaffna
1/4/2025 8:00,2.11,Jaffna
1/4/2025 9:00,2.2,Jaffna
1/4/2025 10:00,3.75,Jaffna
1/4/2025 11:00,4.64,Jaffna
1/4/2025 12:00,3.79,Jaffna
1/4/2025 13:00,3.48,Jaffna
1/4/2025 14:00,0.32,Jaffna
1/4/2025 15:00,4.51,Jaffna
1/4/2025 16:00,3.49,Jaffna
1/4/2025 17:00,7.52,Jaffna
1/4/2025 18:00,7.8,Jaffna
1/4/2025 19:00,3.74,Jaffna
1/4/2025 20:00,1.5,Jaffna
1/4/2025 21:00,0.45,Jaffna
1/4/2025 22:00,4.69,Jaffna
1/4/2025 23:00,3.31,Jaffna
1/5/2025 0:00,1.62,Jaffna
1/5/2025 1:00,3.17,Jaffna
1/5/2025 2:00,0.52,Jaffna
1/5/2025 3:00,5.79,Jaffna
1/5/2025 4:00,1.21,Jaffna
1/5/2025 5:00,7.9,Jaffna
1/5/2025 6:00,4.61,Jaffna
1/5/2025 7:00,5.37,Jaffna
1/5/2025 8:00,0.0,Jaffna
1/5/2025 9:00,3.68,Jaffna
1/5/2025 10:00,5.96,Jaffna
1/5/2025 11:00,0.0,Jaffna
1/5/2025 12:00,1.94,Jaffna
1/5/2025 13:00,3.13,Jaffna
1/5/2025 14:00,0.0,Jaffna
1/5/2025 15:00,4.26,Jaffna
1/5/2025 16:00,6.38,Jaffna
1/5/2025 17:00,0.0,Jaffna
1/5/2025 18:00,4.4,Jaffna
1/5/2025 19:00,0.0,Jaffna
1/5/2025 20:00,2.85,Jaffna
1/5/2025 21:00,0.0,Jaffna
1/5/2025 22:00,7.49,Jaffna
1/5/2025 23:00,4.64,Jaffna
1/6/2025 0:00,2.9,Jaffna
1/6/2025 1:00,0.0,Jaffna
1/6/2025 2:00,8.1,Jaffna
1/6/2025 3:00,10.87,Jaffna
1/6/2025 4:00,0.0,Jaffna
1/6/2025 5:00,7.94,Jaffna
1/6/2025 6:00,9.51,Jaffna
1/6/2025 7:00,4.35,Jaffna
1/6/2025 8:00,0.0,Jaffna
1/6/2025 9:00,6.45,Jaffna
1/6/2025 10:00,2.28,Jaffna
1/6/2025 11:00,0.58,Jaffna
1/6/2025 12:00,0.0,Jaffna
1/6/2025 13:00,5.2,Jaffna
1/6/2025 14:00,6.17,Jaffna
1/6/2025 15:00,0.51,Jaffna
1/6/2025 16:00,5.08,Jaffna
1/6/2025 17:00,0.0,Jaffna
1/6/2025 18:00,6.21,Jaffna
1/6/2025 19:00,3.19,Jaffna
1/6/2025 20:00,2.25,Jaffna
1/6/2025 21:00,2.59,Jaffna
1/6/2025 22:00,6.48,Jaffna
1/6/2025 23:00,6.0,Jaffna
1/7/2025 0:00,5.12,Jaffna
1/7/2025 1:00,3.55,Jaffna
1/7/2025 2:00,3.31,Jaffna
1/7/2025 3:00,5.47,Jaffna
1/7/2025 4:00,3.93,Jaffna
1/7/2025 5:00,5.73,Jaffna
1/7/2025 6:00,1.76,Jaffna
1/7/2025 7:00,0.0,Jaffna
1/7/2025 8:00,7.16,Jaffna
1/7/2025 9:00,11.75,Jaffna
1/7/2025 10:00,4.77,Jaffna
1/7/2025 11:00,2.6,Jaffna
1/7/2025 12:00,2.45,Jaffna
1/7/2025 13:00,2.52,Jaffna
1/7/2025 14:00,3.07,Jaffna
1/7/2025 15:00,0.0,Jaffna
1/7/2025 16:00,0.93,Jaffna
1/7/2025 17:00,0.0,Jaffna
1/7/2025 18:00,4.0,Jaffna
1/7/2025 19:00,1.81,Jaffna
1/7/2025 20:00,4.98,Jaffna
1/7/2025 21:00,2.3,Jaffna
1/7/2025 22:00,6.95,Jaffna
1/7/2025 23:00,3.85,Jaffna
1/1/2025 0:00,9.5,Kilinochchi
1/1/2025 1:00,0.55,Kilinochchi
1/1/2025 2:00,0.89,Kilinochchi
1/1/2025 3:00,0.0,Kilinochchi
1/1/2025 4:00,6.46,Kilinochchi
1/1/2025 5:00,0.0,Kilinochchi
1/1/2025 6:00,9.98,Kilinochchi
1/1/2025 7:00,0.0,Kilinochchi
1/1/2025 8:00,4.28,Kilinochchi
1/1/2025 9:00,2.0,Kilinochchi
1/1/2025 10:00,8.85,Kilinochchi
1/1/2025 11:00,0.0,Kilinochchi
1/1/2025 12:00,1.71,Kilinochchi
1/1/2025 13:00,1.46,Kilinochchi
1/1/2025 14:00,7.54,Kilinochchi
1/1/2025 15:00,0.0,Kilinochchi
1/1/2025 16:00,2.31,Kilinochchi
1/1/2025 17:00,0.0,Kilinochchi
1/1/2025 18:00,3.17,Kilinochchi
1/1/2025 19:00,5.33,Kilinochchi
1/1/2025 20:00,0.0,Kilinochchi
1/1/2025 21:00,7.58,Kilinochchi
1/1/2025 22:00,6.61,Kilinochchi
1/1/2025 23:00,5.01,Kilinochchi
1/2/2025 0:00,6.6,Kilinochchi
1/2/2025 1:00,0.27,Kilinochchi
1/2/2025 2:00,2.51,Kilinochchi
1/2/2025 3:00,0.0,Kilinochchi
1/2/2025 4:00,1.93,Kilinochchi
1/2/2025 5:00,5.12,Kilinochchi
1/2/2025 6:00,0.23,Kilinochchi
1/2/2025 7:00,1.41,Kilinochchi
1/2/2025 8:00,0.25,Kilinochchi
1/2/2025 9:00,0.0,Kilinochchi
1/2/2025 10:00,0.32,Kilinochchi
1/2/2025 11:00,2.95,Kilinochchi
1/2/2025 12:00,0.0,Kilinochchi
1/2/2025 13:00,3.94,Kilinochchi
1/2/2025 14:00,9.64,Kilinochchi
1/2/2025 15:00,5.97,Kilinochchi
1/2/2025 16:00,2.23,Kilinochchi
1/2/2025 17:00,0.0,Kilinochchi
1/2/2025 18:00,0.01,Kilinochchi
1/2/2025 19:00,9.77,Kilinochchi
1/2/2025 20:00,3.2,Kilinochchi
1/2/2025 21:00,0.45,Kilinochchi
1/2/2025 22:00,3.76,Kilinochchi
1/2/2025 23:00,11.4,Kilinochchi
1/3/2025 0:00,3.48,Kilinochchi
1/3/2025 1:00,5.47,Kilinochchi
1/3/2025 2:00,4.2,Kilinochchi
1/3/2025 3:00,1.59,Kilinochchi
1/3/2025 4:00,0.0,Kilinochchi
1/3/2025 5:00,1.6,Kilinochchi
1/3/2025 6:00,2.16,Kilinochchi
1/3/2025 7:00,5.35,Kilinochchi
1/3/2025 8:00,6.36,Kilinochchi
1/3/2025 9:00,6.72,Kilinochchi
1/3/2025 10:00,4.14,Kilinochchi
1/3/2025 11:00,6.54,Kilinochchi
1/3/2025 12:00,0.0,Kilinochchi
1/3/2025 13:00,8.01,Kilinochchi
1/3/2025 14:00,5.05,Kilinochchi
1/3/2025 15:00,1.81,Kilinochchi
1/3/2025 16:00,4.95,Kilinochchi
1/3/2025 17:00,2.7,Kilinochchi
1/3/2025 18:00,7.53,Kilinochchi
1/3/2025 19:00,9.08,Kilinochchi
1/3/2025 20:00,11.74,Kilinochchi
1/3/2025 21:00,0.0,Kilinochchi
1/3/2025 22:00,0.0,Kilinochchi
1/3/2025 23:00,0.98,Kilinochchi
1/4/2025 0:00,3.64,Kilinochchi
1/4/2025 1:00,6.5,Kilinochchi
1/4/2025 2:00,4.26,Kilinochchi
1/4/2025 3:00,0.0,Kilinochchi
1/4/2025 4:00,1.78,Kilinochchi
1/4/2025 5:00,6.31,Kilinochchi
1/4/2025 6:00,3.92,Kilinochchi
1/4/2025 7:00,6.05,Kilinochchi
1/4/2025 8:00,2.11,Kilinochchi
1/4/2025 9:00,2.2,Kilinochchi
1/4/2025 10:00,3.75,Kilinochchi
1/4/2025 11:00,4.64,Kilinochchi
1/4/2025 12:00,3.79,Kilinochchi
1/4/2025 13:00,3.48,Kilinochchi
1/4/2025 14:00,0.32,Kilinochchi
1/4/2025 15:00,4.51,Kilinochchi
1/4/2025 16:00,3.49,Kilinochchi
1/4/2025 17:00,7.52,Kilinochchi
1/4/2025 18:00,7.8,Kilinochchi
1/4/2025 19:00,3.74,Kilinochchi
1/4/2025 20:00,1.5,Kilinochchi
1/4/2025 21:00,0.45,Kilinochchi
1/4/2025 22:00,4.69,Kilinochchi
1/4/2025 23:00,3.31,Kilinochchi
1/5/2025 0:00,1.62,Kilinochchi
1/5/2025 1:00,3.17,Kilinochchi
1/5/2025 2:00,0.52,Kilinochchi
1/5/2025 3:00,5.79,Kilinochchi
1/5/2025 4:00,1.21,Kilinochchi
1/5/2025 5:00,7.9,Kilinochchi
1/5/2025 6:00,4.61,Kilinochchi
1/5/2025 7:00,5.37,Kilinochchi
1/5/2025 8:00,0.0,Kilinochchi
1/5/2025 9:00,3.68,Kilinochchi
1/5/2025 10:00,5.96,Kilinochchi
1/5/2025 11:00,0.0,Kilinochchi
1/5/2025 12:00,1.94,Kilinochchi
1/5/2025 13:00,3.13,Kilinochchi
1/5/2025 14:00,0.0,Kilinochchi
1/5/2025 15:00,4.26,Kilinochchi
1/5/2025 16:00,6.38,Kilinochchi
1/5/2025 17:00,0.0,Kilinochchi
1/5/2025 18:00,4.4,Kilinochchi
1/5/2025 19:00,0.0,Kilinochchi
1/5/2025 20:00,2.85,Kilinochchi
1/5/2025 21:00,0.0,Kilinochchi
1/5/2025 22:00,7.49,Kilinochchi
1/5/2025 23:00,4.64,Kilinochchi
1/6/2025 0:00,2.9,Kilinochchi
1/6/2025 1:00,0.0,Kilinochchi
1/6/2025 2:00,8.1,Kilinochchi
1/6/2025 3:00,10.87,Kilinochchi
1/6/2025 4:00,0.0,Kilinochchi
1/6/2025 5:00,7.94,Kilinochchi
1/6/2025 6:00,9.51,Kilinochchi
1/6/2025 7:00,4.35,Kilinochchi
1/6/2025 8:00,0.0,Kilinochchi
1/6/2025 9:00,6.45,Kilinochchi
1/6/2025 10:00,2.28,Kilinochchi
1/6/2025 11:00,0.58,Kilinochchi
1/6/2025 12:00,0.0,Kilinochchi
1/6/2025 13:00,5.2,Kilinochchi
1/6/2025 14:00,6.17,Kilinochchi
1/6/2025 15:00,0.51,Kilinochchi
1/6/2025 16:00,5.08,Kilinochchi
1/6/2025 17:00,0.0,Kilinochchi
1/6/2025 18:00,6.21,Kilinochchi
1/6/2025 19:00,3.19,Kilinochchi
1/6/2025 20:00,2.25,Kilinochchi
1/6/2025 21:00,2.59,Kilinochchi
1/6/2025 22:00,6.48,Kilinochchi
1/6/2025 23:00,6.0,Kilinochchi
1/7/2025 0:00,5.12,Kilinochchi
1/7/2025 1:00,3.55,Kilinochchi
1/7/2025 2:00,3.31,Kilinochchi
1/7/2025 3:00,5.47,Kilinochchi
1/7/2025 4:00,3.93,Kilinochchi
1/7/2025 5:00,5.73,Kilinochchi
1/7/2025 6:00,1.76,Kilinochchi
1/7/2025 7:00,0.0,Kilinochchi
1/7/2025 8:00,7.16,Kilinochchi
1/7/2025 9:00,11.75,Kilinochchi
1/7/2025 10:00,4.77,Kilinochchi
1/7/2025 11:00,2.6,Kilinochchi
1/7/2025 12:00,2.45,Kilinochchi
1/7/2025 13:00,2.52,Kilinochchi
1/7/2025 14:00,3.07,Kilinochchi
1/7/2025 15:00,0.0,Kilinochchi
1/7/2025 16:00,0.93,Kilinochchi
1/7/2025 17:00,0.0,Kilinochchi
1/7/2025 18:00,4.0,Kilinochchi
1/7/2025 19:00,1.81,Kilinochchi
1/7/2025 20:00,4.98,Kilinochchi
1/7/2025 21:00,2.3,Kilinochchi
1/7/2025 22:00,6.95,Kilinochchi
1/7/2025 23:00,3.85,Kilinochchi
1/1/2025 0:00,9.5,Mannar
1/1/2025 1:00,0.55,Mannar
1/1/2025 2:00,0.89,Mannar
1/1/2025 3:00,0.0,Mannar
1/1/2025 4:00,6.46,Mannar
1/1/2025 5:00,0.0,Mannar
1/1/2025 6:00,9.98,Mannar
1/1/2025 7:00,0.0,Mannar
1/1/2025 8:00,4.28,Mannar
1/1/2025 9:00,2.0,Mannar
1/1/2025 10:00,8.85,Mannar
1/1/2025 11:00,0.0,Mannar
1/1/2025 12:00,1.71,Mannar
1/1/2025 13:00,1.46,Mannar
1/1/2025 14:00,7.54,Mannar
1/1/2025 15:00,0.0,Mannar
1/1/2025 16:00,2.31,Mannar
1/1/2025 17:00,0.0,Mannar
1/1/2025 18:00,3.17,Mannar
1/1/2025 19:00,5.33,Mannar
1/1/2025 20:00,0.0,Mannar
1/1/2025 21:00,7.58,Mannar
1/1/2025 22:00,6.61,Mannar
1/1/2025 23:00,5.01,Mannar
1/2/2025 0:00,6.6,Mannar
1/2/2025 1:00,0.27,Mannar
1/2/2025 2:00,2.51,Mannar
1/2/2025 3:00,0.0,Mannar
1/2/2025 4:00,1.93,Mannar
1/2/2025 5:00,5.12,Mannar
1/2/2025 6:00,0.23,Mannar
1/2/2025 7:00,1.41,Mannar
1/2/2025 8:00,0.25,Mannar
1/2/2025 9:00,0.0,Mannar
1/2/2025 10:00,0.32,Mannar
1/2/2025 11:00,2.95,Mannar
1/2/2025 12:00,0.0,Mannar
1/2/2025 13:00,3.94,Mannar
1/2/2025 14:00,9.64,Mannar
1/2/2025 15:00,5.97,Mannar
1/2/2025 16:00,2.23,Mannar
1/2/2025 17:00,0.0,Mannar
1/2/2025 18:00,0.01,Mannar
1/2/2025 19:00,9.77,Mannar
1/2/2025 20:00,3.2,Mannar
1/2/2025 21:00,0.45,Mannar
1/2/2025 22:00,3.76,Mannar
1/2/2025 23:00,11.4,Mannar
1/3/2025 0:00,3.48,Mannar
1/3/2025 1:00,5.47,Mannar
1/3/2025 2:00,4.2,Mannar
1/3/2025 3:00,1.59,Mannar
1/3/2025 4:00,0.0,Mannar
1/3/2025 5:00,1.6,Mannar
1/3/2025 6:00,2.16,Mannar
1/3/2025 7:00,5.35,Mannar
1/3/2025 8:00,6.36,Mannar
1/3/2025 9:00,6.72,Mannar
1/3/2025 10:00,4.14,Mannar
1/3/2025 11:00,6.54,Mannar
1/3/2025 12:00,0.0,Mannar
1/3/2025 13:00,8.01,Mannar
1/3/2025 14:00,5.05,Mannar
1/3/2025 15:00,1.81,Mannar
1/3/2025 16:00,4.95,Mannar
1/3/2025 17:00,2.7,Mannar
1/3/2025 18:00,7.53,Mannar
1/3/2025 19:00,9.08,Mannar
1/3/2025 20:00,11.74,Mannar
1/3/2025 21:00,0.0,Mannar
1/3/2025 22:00,0.0,Mannar
1/3/2025 23:00,0.98,Mannar
1/4/2025 0:00,3.64,Mannar
1/4/2025 1:00,6.5,Mannar
1/4/2025 2:00,4.26,Mannar
1/4/2025 3:00,0.0,Mannar
1/4/2025 4:00,1.78,Mannar
1/4/2025 5:00,6.31,Mannar
1/4/2025 6:00,3.92,Mannar
1/4/2025 7:00,6.05,Mannar
1/4/2025 8:00,2.11,Mannar
1/4/2025 9:00,2.2,Mannar
1/4/2025 10:00,3.75,Mannar
1/4/2025 11:00,4.64,Mannar
1/4/2025 12:00,3.79,Mannar
1/4/2025 13:00,3.48,Mannar
1/4/2025 14:00,0.32,Mannar
1/4/2025 15:00,4.51,Mannar
1/4/2025 16:00,3.49,Mannar
1/4/2025 17:00,7.52,Mannar
1/4/2025 18:00,7.8,Mannar
1/4/2025 19:00,3.74,Mannar
1/4/2025 20:00,1.5,Mannar
1/4/2025 21:00,0.45,Mannar
1/4/2025 22:00,4.69,Mannar
1/4/2025 23:00,3.31,Mannar
1/5/2025 0:00,1.62,Mannar
1/5/2025 1:00,3.17,Mannar
1/5/2025 2:00,0.52,Mannar
1/5/2025 3:00,5.79,Mannar
1/5/2025 4:00,1.21,Mannar
1/5/2025 5:00,7.9,Mannar
1/5/2025 6:00,4.61,Mannar
1/5/2025 7:00,5.37,Mannar
1/5/2025 8:00,0.0,Mannar
1/5/2025 9:00,3.68,Mannar
1/5/2025 10:00,5.96,Mannar
1/5/2025 11:00,0.0,Mannar
1/5/2025 12:00,1.94,Mannar
1/5/2025 13:00,3.13,Mannar
1/5/2025 14:00,0.0,Mannar
1/5/2025 15:00,4.26,Mannar
1/5/2025 16:00,6.38,Mannar
1/5/2025 17:00,0.0,Mannar
1/5/2025 18:00,4.4,Mannar
1/5/2025 19:00,0.0,Mannar
1/5/2025 20:00,2.85,Mannar
1/5/2025 21:00,0.0,Mannar
1/5/2025 22:00,7.49,Mannar
1/5/2025 23:00,4.64,Mannar
1/6/2025 0:00,2.9,Mannar
1/6/2025 1:00,0.0,Mannar
1/6/2025 2:00,8.1,Mannar
1/6/2025 3:00,10.87,Mannar
1/6/2025 4:00,0.0,Mannar
1/6/2025 5:00,7.94,Mannar
1/6/2025 6:00,9.51,Mannar
1/6/2025 7:00,4.35,Mannar
1/6/2025 8:00,0.0,Mannar
1/6/2025 9:00,6.45,Mannar
1/6/2025 10:00,2.28,Mannar
1/6/2025 11:00,0.58,Mannar
1/6/2025 12:00,0.0,Mannar
1/6/2025 13:00,5.2,Mannar
1/6/2025 14:00,6.17,Mannar
1/6/2025 15:00,0.51,Mannar
1/6/2025 16:00,5.08,Mannar
1/6/2025 17:00,0.0,Mannar
1/6/2025 18:00,6.21,Mannar
1/6/2025 19:00,3.19,Mannar
1/6/2025 20:00,2.25,Mannar
1/6/2025 21:00,2.59,Mannar
1/6/2025 22:00,6.48,Mannar
1/6/2025 23:00,6.0,Mannar
1/7/2025 0:00,5.12,Mannar
1/7/2025 1:00,3.55,Mannar
1/7/2025 2:00,3.31,Mannar
1/7/2025 3:00,5.47,Mannar
1/7/2025 4:00,3.93,Mannar
1/7/2025 5:00,5.73,Mannar
1/7/2025 6:00,1.76,Mannar
1/7/2025 7:00,0.0,Mannar
1/7/2025 8:00,7.16,Mannar
1/7/2025 9:00,11.75,Mannar
1/7/2025 10:00,4.77,Mannar
1/7/2025 11:00,2.6,Mannar
1/7/2025 12:00,2.45,Mannar
1/7/2025 13:00,2.52,Mannar
1/7/2025 14:00,3.07,Mannar
1/7/2025 15:00,0.0,Mannar
1/7/2025 16:00,0.93,Mannar
1/7/2025 17:00,0.0,Mannar
1/7/2025 18:00,4.0,Mannar
1/7/2025 19:00,1.81,Mannar
1/7/2025 20:00,4.98,Mannar
1/7/2025 21:00,2.3,Mannar
1/7/2025 22:00,6.95,Mannar
1/7/2025 23:00,3.85,Mannar
1/1/2025 0:00,9.5,Vavuniya
1/1/2025 1:00,0.55,Vavuniya
